Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Review Rating,Subscription Status,Frequency of Purchases
1266,32,Male,Shirt,Clothing,79,2.7,No,Weekly
1267,20,Male,Blouse,Clothing,31,4,No,Every 3 Months
1268,47,Male,T-shirt,Clothing,83,2.7,No,Weekly
1269,23,Male,Jacket,Outerwear,88,2.9,No,Bi-Weekly
1270,43,Male,Jewelry,Accessories,53,3,No,Quarterly
1271,67,Male,Hoodie,Clothing,98,3.3,No,Annually
1272,70,Male,Jewelry,Accessories,57,4.3,No,Annually
1273,35,Male,Sandals,Footwear,80,4.4,No,Monthly
1274,41,Male,Jeans,Clothing,29,4.1,No,Every 3 Months
1275,54,Male,Hat,Accessories,73,3.1,No,Quarterly
1276,55,Male,Sweater,Clothing,32,4.5,No,Monthly
1277,51,Male,Boots,Footwear,68,4.8,No,Weekly
1278,19,Male,Blouse,Clothing,97,5,No,Quarterly
1279,28,Male,Shorts,Clothing,98,2.8,No,Fortnightly
1280,63,Male,Hoodie,Clothing,56,3.7,No,Annually
1281,30,Male,Pants,Clothing,78,4.4,No,Every 3 Months
1282,29,Male,Belt,Accessories,81,4.5,No,Bi-Weekly
1283,24,Male,Shirt,Clothing,68,3,No,Monthly
1284,69,Male,Shirt,Clothing,94,3.9,No,Every 3 Months
1285,65,Male,Dress,Clothing,93,3.9,No,Fortnightly
1286,64,Male,Gloves,Accessories,99,3.5,No,Fortnightly
1287,40,Male,Gloves,Accessories,49,4.9,No,Fortnightly
1288,24,Male,Jeans,Clothing,28,3.4,No,Monthly
1289,66,Male,Belt,Accessories,93,4.1,No,Bi-Weekly
1290,35,Male,Jacket,Outerwear,24,2.9,No,Weekly
1291,67,Male,Skirt,Clothing,35,3.4,No,Annually
1292,69,Male,Sandals,Footwear,68,3.2,No,Fortnightly
1293,26,Male,Belt,Accessories,61,3.9,No,Annually
1294,23,Male,Sweater,Clothing,74,4.1,No,Annually
1295,27,Male,Shirt,Clothing,64,4.5,No,Every 3 Months
1296,30,Male,Sneakers,Footwear,60,2.8,No,Weekly
1297,48,Male,Jeans,Clothing,29,2.8,No,Bi-Weekly
1298,44,Male,Sandals,Footwear,85,4.6,No,Annually
1299,29,Male,Pants,Clothing,81,3,No,Fortnightly
1300,29,Male,Belt,Accessories,23,3.6,No,Bi-Weekly
1301,67,Male,T-shirt,Clothing,100,4.5,No,Every 3 Months
1302,42,Male,Shirt,Clothing,54,5,No,Weekly
1303,23,Male,Sneakers,Footwear,25,2.9,No,Monthly
1304,34,Male,Blouse,Clothing,32,3.1,No,Annually
1305,64,Male,Backpack,Accessories,63,4,No,Every 3 Months
1306,31,Male,Pants,Clothing,56,4.5,No,Every 3 Months
1307,54,Male,Sweater,Clothing,33,4.5,No,Annually
1308,23,Male,Coat,Outerwear,32,3.1,No,Annually
1309,59,Male,Dress,Clothing,38,4.4,No,Every 3 Months
1310,32,Male,Blouse,Clothing,21,4.7,No,Quarterly
1311,43,Male,Hoodie,Clothing,59,3.1,No,Every 3 Months
1312,32,Male,Shoes,Footwear,87,4.2,No,Annually
1313,66,Male,T-shirt,Clothing,79,3,No,Monthly
1314,70,Male,Shoes,Footwear,28,2.6,No,Bi-Weekly
1315,42,Male,Boots,Footwear,67,3.4,No,Annually
1316,56,Male,Shorts,Clothing,75,4.2,No,Quarterly
1317,28,Male,Belt,Accessories,32,4.6,No,Bi-Weekly
1318,28,Male,Pants,Clothing,43,2.8,No,Monthly
1319,52,Male,Shorts,Clothing,93,2.7,No,Bi-Weekly
1320,65,Male,Sunglasses,Accessories,24,4,No,Weekly
1321,56,Male,Hat,Accessories,31,3.1,No,Annually
1322,59,Male,T-shirt,Clothing,84,3.7,No,Every 3 Months
1323,23,Male,Pants,Clothing,74,4,No,Quarterly
1324,58,Male,Shorts,Clothing,62,4.6,No,Every 3 Months
1325,39,Male,Jewelry,Accessories,77,3.8,No,Fortnightly
1326,28,Male,Backpack,Accessories,73,3.5,No,Monthly
1327,40,Male,Shoes,Footwear,50,4.6,No,Monthly
1328,52,Male,Coat,Outerwear,40,2.8,No,Weekly
1329,37,Male,Sweater,Clothing,97,3.7,No,Weekly
1330,70,Male,Gloves,Accessories,63,3.3,No,Every 3 Months
1331,30,Male,Handbag,Accessories,65,2.9,No,Bi-Weekly
1332,38,Male,Socks,Clothing,91,3.2,No,Bi-Weekly
1333,66,Male,Hoodie,Clothing,60,4.3,No,Quarterly
1334,29,Male,Pants,Clothing,69,2.7,No,Quarterly
1335,46,Male,Coat,Outerwear,52,4.2,No,Monthly
1336,56,Male,Boots,Footwear,49,4.8,No,Weekly
1337,23,Male,Sneakers,Footwear,85,4.8,No,Fortnightly
1338,37,Male,Sweater,Clothing,86,3.4,No,Bi-Weekly
1339,56,Male,Handbag,Accessories,51,2.6,No,Fortnightly
1340,36,Male,Belt,Accessories,56,5,No,Every 3 Months
1341,40,Male,Belt,Accessories,72,4.4,No,Every 3 Months
1342,26,Male,Hoodie,Clothing,27,2.9,No,Quarterly
1343,57,Male,Sunglasses,Accessories,43,3.4,No,Monthly
1344,68,Male,Sneakers,Footwear,56,3.4,No,Monthly
1345,56,Male,T-shirt,Clothing,37,4.9,No,Annually
1346,40,Male,Dress,Clothing,21,3.6,No,Weekly
1347,44,Male,Hoodie,Clothing,91,3,No,Bi-Weekly
1348,44,Male,Sweater,Clothing,95,3.9,No,Monthly
1349,19,Male,Belt,Accessories,54,3.2,No,Fortnightly
1350,21,Male,Socks,Clothing,36,3.2,No,Bi-Weekly
1351,31,Male,Sunglasses,Accessories,71,4.3,No,Every 3 Months
1352,30,Male,Coat,Outerwear,31,2.8,No,Quarterly
1353,65,Male,Hat,Accessories,89,4.5,No,Bi-Weekly
1354,39,Male,Pants,Clothing,83,4.1,No,Every 3 Months
1355,64,Male,Backpack,Accessories,42,3.6,No,Quarterly
1356,59,Male,Shorts,Clothing,91,3,No,Bi-Weekly
1357,49,Male,Jacket,Outerwear,61,4,No,Annually
1358,24,Male,Backpack,Accessories,66,3.5,No,Quarterly
1359,19,Male,Scarf,Accessories,22,2.5,No,Every 3 Months
1360,27,Male,Hoodie,Clothing,68,4.3,No,Fortnightly
1361,56,Male,Skirt,Clothing,43,2.8,No,Annually
1362,49,Male,Dress,Clothing,32,3.7,No,Monthly
1363,41,Male,Coat,Outerwear,46,4.3,No,Weekly
1364,36,Male,Blouse,Clothing,90,4,No,Quarterly
1365,68,Male,Hat,Accessories,75,4.7,No,Every 3 Months
1366,28,Male,Handbag,Accessories,69,4.5,No,Fortnightly
1367,45,Male,Belt,Accessories,40,3.1,No,Fortnightly
1368,60,Male,Belt,Accessories,63,3.8,No,Quarterly
1369,21,Male,Shirt,Clothing,36,4.9,No,Weekly
1370,32,Male,Shoes,Footwear,75,3.2,No,Fortnightly
1371,27,Male,Scarf,Accessories,67,2.9,No,Every 3 Months
1372,40,Male,Pants,Clothing,64,2.8,No,Monthly
1373,64,Male,Blouse,Clothing,61,4,No,Bi-Weekly
1374,18,Male,Gloves,Accessories,40,2.6,No,Quarterly
1375,22,Male,Handbag,Accessories,97,2.7,No,Quarterly
1376,42,Male,Sneakers,Footwear,31,4.1,No,Annually
1377,57,Male,Sandals,Footwear,65,5,No,Annually
1378,33,Male,Sunglasses,Accessories,54,3,No,Monthly
1379,37,Male,Jacket,Outerwear,49,3.6,No,Weekly
1380,21,Male,T-shirt,Clothing,64,2.8,No,Bi-Weekly
1381,51,Male,Sneakers,Footwear,35,4.6,No,Fortnightly
1382,30,Male,Shoes,Footwear,86,2.9,No,Quarterly
1383,68,Male,Jacket,Outerwear,55,4.8,No,Quarterly
1384,36,Male,Scarf,Accessories,58,3.3,No,Monthly
1385,46,Male,Sneakers,Footwear,96,4.6,No,Weekly
1386,41,Male,Jewelry,Accessories,64,2.6,No,Bi-Weekly
1387,68,Male,Jacket,Outerwear,56,4,No,Quarterly
1388,21,Male,Blouse,Clothing,85,3.8,No,Monthly
1389,62,Male,Dress,Clothing,23,3.9,No,Quarterly
1390,59,Male,Scarf,Accessories,72,2.6,No,Fortnightly
1391,25,Male,Hat,Accessories,38,4.3,No,Weekly
1392,53,Male,Blouse,Clothing,29,3.6,No,Annually
1393,31,Male,Gloves,Accessories,46,4.2,No,Every 3 Months
1394,46,Male,Gloves,Accessories,58,3.9,No,Fortnightly
1395,26,Male,Coat,Outerwear,43,4.7,No,Weekly
1396,47,Male,Scarf,Accessories,32,2.8,No,Bi-Weekly
1397,37,Male,Pants,Clothing,30,3,No,Monthly
1398,55,Male,Sunglasses,Accessories,67,4.7,No,Annually
1399,30,Male,Dress,Clothing,45,2.5,No,Weekly
1400,19,Male,Hat,Accessories,81,3.1,No,Annually
1401,36,Male,Backpack,Accessories,23,3.6,No,Every 3 Months
1402,23,Male,Sandals,Footwear,59,3.5,No,Weekly
1403,62,Male,Sunglasses,Accessories,21,3.1,No,Monthly
1404,26,Male,Backpack,Accessories,20,3.6,No,Bi-Weekly
1405,36,Male,Jewelry,Accessories,28,3.5,No,Weekly
1406,33,Male,Socks,Clothing,100,2.7,No,Monthly
1407,32,Male,Shirt,Clothing,46,3.6,No,Monthly
1408,56,Male,Handbag,Accessories,61,4.5,No,Annually
1409,58,Male,Blouse,Clothing,58,4.1,No,Weekly
1410,34,Male,Backpack,Accessories,50,4.2,No,Fortnightly
1411,61,Male,Hat,Accessories,93,4,No,Annually
1412,48,Male,Skirt,Clothing,24,2.8,No,Quarterly
1413,25,Male,Shorts,Clothing,100,2.6,No,Annually
1414,51,Male,Blouse,Clothing,79,2.7,No,Quarterly
1415,29,Male,Socks,Clothing,51,4.5,No,Bi-Weekly
1416,54,Male,Belt,Accessories,90,3.7,No,Every 3 Months
1417,48,Male,Boots,Footwear,56,3.4,No,Quarterly
1418,62,Male,Shorts,Clothing,25,4.6,No,Fortnightly
1419,18,Male,Shirt,Clothing,75,4.1,No,Every 3 Months
1420,43,Male,Handbag,Accessories,75,2.6,No,Quarterly
1421,22,Male,Jeans,Clothing,53,4.6,No,Every 3 Months
1422,68,Male,Dress,Clothing,100,3,No,Fortnightly
1423,44,Male,Dress,Clothing,27,3.4,No,Bi-Weekly
1424,51,Male,Sandals,Footwear,60,3.5,No,Every 3 Months
1425,66,Male,Jacket,Outerwear,23,3.5,No,Every 3 Months
1426,59,Male,Coat,Outerwear,40,3.7,No,Annually
1427,60,Male,Pants,Clothing,38,4.8,No,Every 3 Months
1428,31,Male,Backpack,Accessories,90,4.9,No,Annually
1429,20,Male,Blouse,Clothing,97,4.9,No,Quarterly
1430,24,Male,Skirt,Clothing,38,4.7,No,Every 3 Months
1431,48,Male,Sandals,Footwear,30,4.9,No,Fortnightly
1432,39,Male,Pants,Clothing,88,2.9,No,Quarterly
1433,34,Male,Hat,Accessories,33,4.4,No,Quarterly
1434,70,Male,Hoodie,Clothing,60,3.2,No,Weekly
1435,59,Male,Sweater,Clothing,64,4.6,No,Bi-Weekly
1436,45,Male,Scarf,Accessories,95,4,No,Weekly
1437,35,Male,Sneakers,Footwear,83,3.7,No,Fortnightly
1438,69,Male,Boots,Footwear,97,4.2,No,Annually
1439,58,Male,Coat,Outerwear,38,2.9,No,Monthly
1440,25,Male,Boots,Footwear,48,4.8,No,Fortnightly
1441,27,Male,Sandals,Footwear,76,4.4,No,Monthly
1442,34,Male,Pants,Clothing,25,3.4,No,Every 3 Months
1443,53,Male,Hoodie,Clothing,92,2.8,No,Annually
1444,58,Male,Sandals,Footwear,47,4.2,No,Monthly
1445,32,Male,Sweater,Clothing,36,3.8,No,Quarterly
1446,64,Male,Belt,Accessories,51,3.1,No,Annually
1447,63,Male,Jeans,Clothing,35,3.2,No,Quarterly
1448,23,Male,Hoodie,Clothing,57,3,No,Monthly
1449,64,Male,Boots,Footwear,95,3.6,No,Every 3 Months
1450,18,Male,Socks,Clothing,41,2.5,No,Every 3 Months
1451,25,Male,Dress,Clothing,44,3.4,No,Quarterly
1452,54,Male,Jacket,Outerwear,34,2.5,No,Quarterly
1453,60,Male,Jacket,Outerwear,25,4.7,No,Quarterly
1454,36,Male,Boots,Footwear,93,3.2,No,Fortnightly
1455,66,Male,Sneakers,Footwear,50,2.9,No,Annually
1456,60,Male,Pants,Clothing,79,4.9,No,Every 3 Months
1457,59,Male,Coat,Outerwear,100,2.7,No,Every 3 Months
1458,58,Male,Shirt,Clothing,57,4.7,No,Fortnightly
1459,35,Male,Sweater,Clothing,28,2.9,No,Weekly
1460,20,Male,Shoes,Footwear,35,4.8,No,Fortnightly
1461,70,Male,Boots,Footwear,85,4.6,No,Bi-Weekly
1462,54,Male,Sunglasses,Accessories,95,5,No,Quarterly
1463,38,Male,Sneakers,Footwear,90,4.8,No,Quarterly
1464,54,Male,Jewelry,Accessories,49,4.9,No,Monthly
1465,33,Male,Belt,Accessories,92,4.6,No,Quarterly
1466,46,Male,Gloves,Accessories,72,3.9,No,Bi-Weekly
1467,58,Male,Shorts,Clothing,71,4.5,No,Annually
1468,30,Male,Jewelry,Accessories,27,4.7,No,Fortnightly
1469,42,Male,Gloves,Accessories,39,3.9,No,Fortnightly
1470,28,Male,Jewelry,Accessories,98,4.4,No,Every 3 Months
1471,43,Male,Sandals,Footwear,27,3.9,No,Every 3 Months
1472,31,Male,Jewelry,Accessories,71,2.8,No,Every 3 Months
1473,39,Male,Hat,Accessories,24,3.5,No,Weekly
1474,69,Male,Shorts,Clothing,63,4.3,No,Every 3 Months
1475,31,Male,Sweater,Clothing,72,3.9,No,Monthly
1476,44,Male,Blouse,Clothing,61,4,No,Monthly
1477,39,Male,Hat,Accessories,56,4.1,No,Monthly
1478,24,Male,Belt,Accessories,32,4.3,No,Every 3 Months
1479,28,Male,Gloves,Accessories,23,4.2,No,Bi-Weekly
1480,48,Male,Coat,Outerwear,100,4,No,Weekly
1481,39,Male,Jewelry,Accessories,74,3.6,No,Quarterly
1482,64,Male,Skirt,Clothing,33,3.3,No,Quarterly
1483,28,Male,Gloves,Accessories,67,4.1,No,Weekly
1484,39,Male,Jewelry,Accessories,61,4.7,No,Bi-Weekly
1485,49,Male,Shorts,Clothing,46,4.4,No,Every 3 Months
1486,22,Male,Gloves,Accessories,56,3.4,No,Fortnightly
1487,25,Male,Sneakers,Footwear,73,5,No,Every 3 Months
1488,40,Male,Skirt,Clothing,44,4.6,No,Annually
1489,23,Male,Hat,Accessories,44,4,No,Weekly
1490,24,Male,Jewelry,Accessories,26,4.1,No,Quarterly
1491,66,Male,Sneakers,Footwear,52,4.9,No,Bi-Weekly
1492,27,Male,Shirt,Clothing,54,2.7,No,Quarterly
1493,62,Male,Jacket,Outerwear,38,4.5,No,Quarterly
1494,70,Male,Belt,Accessories,44,2.7,No,Quarterly
1495,43,Male,T-shirt,Clothing,76,3,No,Fortnightly
1496,45,Male,Jewelry,Accessories,23,4.5,No,Weekly
1497,63,Male,T-shirt,Clothing,98,5,No,Bi-Weekly
1498,69,Male,Jacket,Outerwear,33,3.8,No,Every 3 Months
1499,59,Male,Sweater,Clothing,32,3.1,No,Fortnightly
1500,19,Male,Boots,Footwear,85,3.4,No,Every 3 Months
1501,63,Male,Jeans,Clothing,69,4.8,No,Monthly
1502,37,Male,Jeans,Clothing,55,2.7,No,Every 3 Months
1503,37,Male,Pants,Clothing,66,3.2,No,Fortnightly
1504,50,Male,Jacket,Outerwear,30,3.9,No,Quarterly
1505,60,Male,Jacket,Outerwear,80,4.2,No,Monthly
1506,46,Male,Belt,Accessories,20,3,No,Monthly
1507,35,Male,Shirt,Clothing,30,3,No,Quarterly
1508,66,Male,Dress,Clothing,86,3.7,No,Annually
1509,35,Male,Blouse,Clothing,84,4.4,No,Every 3 Months
1510,20,Male,Dress,Clothing,54,4.6,No,Annually
1511,55,Male,Blouse,Clothing,30,3,No,Annually
1512,34,Male,Dress,Clothing,91,3.6,No,Weekly
1513,60,Male,Sneakers,Footwear,23,3.9,No,Bi-Weekly
1514,22,Male,Socks,Clothing,35,4.1,No,Monthly
1515,26,Male,Shoes,Footwear,90,3.9,No,Weekly
1516,39,Male,Jeans,Clothing,93,3.9,No,Weekly
1517,20,Male,Jeans,Clothing,68,4.5,No,Bi-Weekly
1518,57,Male,Gloves,Accessories,41,3.4,No,Quarterly
1519,68,Male,Belt,Accessories,73,4.1,No,Fortnightly
1520,50,Male,Sunglasses,Accessories,73,4.9,No,Weekly
1521,21,Male,Hat,Accessories,66,4.4,No,Quarterly
1522,29,Male,Backpack,Accessories,59,2.7,No,Weekly
1523,38,Male,Shorts,Clothing,72,4.8,No,Monthly
1524,54,Male,Socks,Clothing,88,3.3,No,Annually
1525,22,Male,Socks,Clothing,76,4.4,No,Bi-Weekly
1526,29,Male,Belt,Accessories,31,4.6,No,Fortnightly
1527,41,Male,Jacket,Outerwear,22,3.1,No,Monthly
1528,26,Male,Hat,Accessories,75,4.5,No,Fortnightly
1529,69,Male,T-shirt,Clothing,75,4,No,Bi-Weekly
1530,20,Male,Backpack,Accessories,63,3.1,No,Bi-Weekly
1531,59,Male,Coat,Outerwear,21,3.9,No,Quarterly
1532,63,Male,Backpack,Accessories,83,4.5,No,Bi-Weekly
1533,68,Male,Jacket,Outerwear,46,4.4,No,Every 3 Months
1534,50,Male,Shoes,Footwear,59,3.6,No,Quarterly
1535,55,Male,Blouse,Clothing,66,3.4,No,Fortnightly
1536,36,Male,Sandals,Footwear,74,4,No,Monthly
1537,18,Male,Sunglasses,Accessories,82,2.6,No,Quarterly
1538,68,Male,Shoes,Footwear,89,3.2,No,Annually
1539,56,Male,Dress,Clothing,65,3.2,No,Bi-Weekly
1540,32,Male,Belt,Accessories,55,5,No,Every 3 Months
1541,28,Male,Shorts,Clothing,95,2.9,No,Monthly
1542,24,Male,Handbag,Accessories,77,2.9,No,Bi-Weekly
1543,59,Male,Blouse,Clothing,44,3.5,No,Weekly
1544,56,Male,Jeans,Clothing,89,4,No,Annually
1545,30,Male,Jewelry,Accessories,24,3.9,No,Bi-Weekly
1546,48,Male,Belt,Accessories,43,4.9,No,Annually
1547,60,Male,Sneakers,Footwear,51,3.8,No,Annually
1548,46,Male,Hat,Accessories,46,3.5,No,Quarterly
1549,69,Male,Dress,Clothing,32,3.7,No,Weekly
1550,19,Male,Sneakers,Footwear,55,2.9,No,Every 3 Months
1551,66,Male,Sunglasses,Accessories,26,2.8,No,Quarterly
1552,64,Male,Handbag,Accessories,29,3.7,No,Monthly
1553,54,Male,Blouse,Clothing,49,3,No,Monthly
1554,27,Male,Blouse,Clothing,45,4.8,No,Quarterly
1555,64,Male,Shorts,Clothing,48,2.7,No,Bi-Weekly
1556,43,Male,Shorts,Clothing,47,4.5,No,Quarterly
1557,43,Male,Hoodie,Clothing,57,2.7,No,Quarterly
1558,27,Male,Backpack,Accessories,34,3.5,No,Quarterly
1559,35,Male,Sunglasses,Accessories,75,3.5,No,Every 3 Months
1560,43,Male,Scarf,Accessories,94,4.5,No,Fortnightly
1561,57,Male,Hat,Accessories,84,3.8,No,Weekly
1562,50,Male,Scarf,Accessories,38,3.8,No,Quarterly
1563,37,Male,Scarf,Accessories,75,3.2,No,Bi-Weekly
1564,68,Male,Pants,Clothing,44,4.3,No,Weekly
1565,22,Male,Backpack,Accessories,33,4.5,No,Every 3 Months
1566,58,Male,Sunglasses,Accessories,93,4.2,No,Annually
1567,48,Male,Sneakers,Footwear,99,3,No,Bi-Weekly
1568,30,Male,Backpack,Accessories,33,4.1,No,Monthly
1569,51,Male,Sneakers,Footwear,76,4.6,No,Monthly
1570,20,Male,Skirt,Clothing,63,2.9,No,Weekly
1571,30,Male,Pants,Clothing,41,4.8,No,Every 3 Months
1572,28,Male,Jewelry,Accessories,88,4.5,No,Fortnightly
1573,37,Male,Skirt,Clothing,92,3.4,No,Monthly
1574,36,Male,T-shirt,Clothing,31,4.3,No,Weekly
1575,18,Male,Skirt,Clothing,25,4.2,No,Bi-Weekly
1576,52,Male,Shirt,Clothing,28,3.6,No,Fortnightly
1577,56,Male,Dress,Clothing,75,3.7,No,Monthly
1578,68,Male,Boots,Footwear,34,4,No,Fortnightly
1579,62,Male,Pants,Clothing,97,4.9,No,Quarterly
1580,35,Male,Jacket,Outerwear,80,3.1,No,Monthly
1581,65,Male,Sneakers,Footwear,71,3.7,No,Annually
1582,69,Male,Jewelry,Accessories,77,4.2,No,Quarterly
1583,28,Male,Belt,Accessories,41,2.5,No,Monthly
1584,37,Male,Scarf,Accessories,92,4.3,No,Annually
1585,41,Male,Blouse,Clothing,95,3.1,No,Quarterly
1586,37,Male,Sweater,Clothing,25,3,No,Fortnightly
1587,25,Male,Boots,Footwear,77,4,No,Weekly
1588,41,Male,Socks,Clothing,99,3.5,No,Fortnightly
1589,48,Male,Belt,Accessories,24,3.2,No,Monthly
1590,42,Male,Sneakers,Footwear,72,2.7,No,Weekly
1591,54,Male,Jeans,Clothing,80,3,No,Annually
1592,18,Male,Skirt,Clothing,100,2.9,No,Annually
1593,56,Male,Shoes,Footwear,83,3.3,No,Every 3 Months
1594,61,Male,Dress,Clothing,95,4.9,No,Monthly
1595,40,Male,Handbag,Accessories,41,3.7,No,Fortnightly
1596,34,Male,Backpack,Accessories,35,3.5,No,Fortnightly
1597,42,Male,Jewelry,Accessories,30,4.7,No,Monthly
1598,43,Male,Hat,Accessories,21,2.6,No,Quarterly
1599,47,Male,Jewelry,Accessories,85,4.1,No,Bi-Weekly
1600,48,Male,Shirt,Clothing,54,2.8,No,Bi-Weekly
1601,20,Male,Boots,Footwear,26,4.7,No,Weekly
1602,65,Male,Shirt,Clothing,59,2.9,No,Monthly
1603,54,Male,Sunglasses,Accessories,48,2.8,No,Fortnightly
1604,23,Male,Shorts,Clothing,98,4.3,No,Bi-Weekly
1605,18,Male,Sweater,Clothing,92,4.8,No,Every 3 Months
1606,70,Male,Belt,Accessories,46,3.4,No,Bi-Weekly
1607,55,Male,T-shirt,Clothing,21,4.3,No,Fortnightly
1608,49,Male,Shorts,Clothing,72,2.7,No,Quarterly
1609,26,Male,Sandals,Footwear,58,4.6,No,Bi-Weekly
1610,33,Male,Shirt,Clothing,93,4.1,No,Monthly
1611,20,Male,Socks,Clothing,31,3.4,No,Annually
1612,41,Male,Pants,Clothing,26,4.5,No,Monthly
1613,18,Male,Skirt,Clothing,68,4.4,No,Monthly
1614,26,Male,Jewelry,Accessories,31,4,No,Fortnightly
1615,30,Male,T-shirt,Clothing,41,3.4,No,Bi-Weekly
1616,64,Male,Jewelry,Accessories,62,3.2,No,Bi-Weekly
1617,26,Male,Hat,Accessories,41,3.4,No,Quarterly
1618,43,Male,Blouse,Clothing,64,4.3,No,Fortnightly
1619,63,Male,Sandals,Footwear,72,5,No,Quarterly
1620,57,Male,Handbag,Accessories,78,3.5,No,Bi-Weekly
1621,25,Male,Hat,Accessories,47,3.1,No,Every 3 Months
1622,68,Male,Scarf,Accessories,46,3.9,No,Fortnightly
1623,31,Male,Shorts,Clothing,43,4,No,Every 3 Months
1624,64,Male,Backpack,Accessories,58,3.5,No,Annually
1625,38,Male,Sweater,Clothing,32,3.6,No,Every 3 Months
1626,34,Male,Skirt,Clothing,45,3,No,Bi-Weekly
1627,32,Male,Sneakers,Footwear,35,2.6,No,Bi-Weekly
1628,69,Male,Sunglasses,Accessories,21,2.9,No,Annually
1629,45,Male,Dress,Clothing,64,3.1,No,Monthly
1630,35,Male,Blouse,Clothing,88,3.3,No,Quarterly
1631,63,Male,Shoes,Footwear,48,2.9,No,Every 3 Months
1632,65,Male,Sweater,Clothing,36,3.9,No,Fortnightly
1633,35,Male,Gloves,Accessories,28,4.7,No,Every 3 Months
1634,54,Male,Socks,Clothing,80,4.4,No,Bi-Weekly
1635,28,Male,Coat,Outerwear,23,3.6,No,Every 3 Months
1636,68,Male,Sunglasses,Accessories,24,3.2,No,Annually
1637,58,Male,Boots,Footwear,22,4,No,Fortnightly
1638,35,Male,Dress,Clothing,21,3.5,No,Fortnightly
1639,68,Male,Jacket,Outerwear,51,4.6,No,Weekly
1640,41,Male,Gloves,Accessories,65,3.3,No,Annually
1641,65,Male,Scarf,Accessories,51,4,No,Weekly
1642,50,Male,Hoodie,Clothing,32,3.4,No,Every 3 Months
1643,18,Male,Coat,Outerwear,70,4.2,No,Fortnightly
1644,38,Male,Scarf,Accessories,77,3.9,No,Monthly
1645,68,Male,Coat,Outerwear,90,3.9,No,Monthly
1646,53,Male,Scarf,Accessories,36,2.8,No,Every 3 Months
1647,58,Male,Handbag,Accessories,77,3.7,No,Every 3 Months
1648,34,Male,Boots,Footwear,78,4.9,No,Quarterly
1649,36,Male,Pants,Clothing,69,2.6,No,Monthly
1650,58,Male,T-shirt,Clothing,63,4.9,No,Quarterly
1651,60,Male,Scarf,Accessories,36,3.4,No,Fortnightly
1652,59,Male,Coat,Outerwear,80,3.9,No,Monthly
1653,65,Male,Sweater,Clothing,35,4,No,Fortnightly
1654,31,Male,Belt,Accessories,93,3,No,Bi-Weekly
1655,43,Male,Belt,Accessories,25,2.6,No,Quarterly
1656,37,Male,Sweater,Clothing,81,3.2,No,Monthly
1657,21,Male,Blouse,Clothing,42,2.6,No,Every 3 Months
1658,69,Male,Skirt,Clothing,36,3.2,No,Bi-Weekly
1659,32,Male,Jewelry,Accessories,66,4.1,No,Weekly
1660,53,Male,Gloves,Accessories,37,3.9,No,Annually
1661,59,Male,T-shirt,Clothing,45,4.1,No,Monthly
1662,64,Male,Gloves,Accessories,86,2.7,No,Quarterly
1663,63,Male,Sunglasses,Accessories,24,4.6,No,Fortnightly
1664,43,Male,Shirt,Clothing,22,3.5,No,Bi-Weekly
1665,19,Male,Handbag,Accessories,53,5,No,Weekly
1666,40,Male,Jacket,Outerwear,41,3.4,No,Monthly
1667,51,Male,Skirt,Clothing,64,3.1,No,Annually
1668,51,Male,Handbag,Accessories,40,3.4,No,Every 3 Months
1669,66,Male,Blouse,Clothing,33,4,No,Fortnightly
1670,42,Male,T-shirt,Clothing,59,2.7,No,Quarterly
1671,22,Male,Pants,Clothing,73,3.6,No,Weekly
1672,31,Male,Hoodie,Clothing,22,4,No,Weekly
1673,18,Male,Boots,Footwear,73,3.8,No,Quarterly
1674,21,Male,Blouse,Clothing,62,3.4,No,Bi-Weekly
1675,35,Male,Coat,Outerwear,56,3.2,No,Fortnightly
1676,35,Male,Pants,Clothing,90,4.7,No,Annually
1677,27,Male,Sunglasses,Accessories,44,3.1,No,Weekly
1678,65,Male,Jeans,Clothing,35,3.3,No,Weekly
1679,41,Male,Pants,Clothing,71,4.8,No,Fortnightly
1680,60,Male,Dress,Clothing,52,4.5,No,Bi-Weekly
1681,61,Male,Shoes,Footwear,37,3.4,No,Annually
1682,24,Male,Sneakers,Footwear,95,3.7,No,Bi-Weekly
1683,65,Male,Socks,Clothing,97,4.9,No,Bi-Weekly
1684,23,Male,Coat,Outerwear,57,3.5,No,Quarterly
1685,30,Male,Shirt,Clothing,93,4.6,No,Weekly
1686,33,Male,Blouse,Clothing,48,4.6,No,Bi-Weekly
1687,22,Male,Gloves,Accessories,75,4.2,No,Annually
1688,67,Male,Skirt,Clothing,70,3.7,No,Annually
1689,28,Male,Handbag,Accessories,26,3,No,Fortnightly
1690,32,Male,Shirt,Clothing,73,4.6,No,Monthly
1691,40,Male,Coat,Outerwear,30,3.2,No,Annually
1692,64,Male,Shoes,Footwear,61,3.5,No,Annually
1693,56,Male,Handbag,Accessories,75,2.6,No,Bi-Weekly
1694,63,Male,Jacket,Outerwear,88,4.9,No,Fortnightly
1695,20,Male,Shirt,Clothing,67,2.7,No,Fortnightly
1696,54,Male,Hat,Accessories,95,4.7,No,Fortnightly
1697,31,Male,Sunglasses,Accessories,69,4,No,Bi-Weekly
1698,36,Male,Shirt,Clothing,87,3.5,No,Every 3 Months
1699,25,Male,Belt,Accessories,41,4.8,No,Quarterly
